Slot Id,Time slot,Imbalance,Imbalance price,Direction,DA price,Wind,Biomass,Fossil Gas,Fossil Hard Coal,Fossil Oil,Solar,Waste
1617,17.06.2025 20:00 - 17.06.2025 20:15,43,182.49,1,154.33,744,205.75,124.37,123.9,24.45,220.01,100.07
1618,17.06.2025 20:15 - 17.06.2025 20:30,43,154.59,1,154.33,752,205.75,124.37,123.9,24.45,220.01,100.07
1619,17.06.2025 20:30 - 17.06.2025 20:45,43,154.33,1,154.33,759,205.75,124.37,123.9,24.45,220.01,100.07
1620,17.06.2025 20:45 - 17.06.2025 21:00,43,154.33,1,154.33,764,205.75,124.37,123.9,24.45,220.01,100.07
1621,17.06.2025 21:00 - 17.06.2025 21:15,-16,147.04,-1,147.04,764,184.34,119.32,121.65,24.15,41.6,101.91
1622,17.06.2025 21:15 - 17.06.2025 21:30,-16,147.04,-1,147.04,764,184.34,119.32,121.65,24.15,41.6,101.91
1623,17.06.2025 21:30 - 17.06.2025 21:45,-16,52.91,-1,147.04,763,184.34,119.32,121.65,24.15,41.6,101.91
1624,17.06.2025 21:45 - 17.06.2025 22:00,-16,13.43,-1,147.04,762,184.34,119.32,121.65,24.15,41.6,101.91
1625,17.06.2025 22:00 - 17.06.2025 22:15,72,15.96,1,138.01,756,194.22,117.43,119.4,23.51,6.69,110.94
1626,17.06.2025 22:15 - 17.06.2025 22:30,72,13.41,1,138.01,745,194.22,117.43,119.4,23.51,6.69,110.94
