Slot Id,Time slot,Imbalance price,DA price,Wind,Biomass,Fossil Gas,Fossil Hard Coal,Fossil Oil,Solar,Waste
226,03.06.2025 08:15 - 03.06.2025 08:30,-13.63,85.98,31,162.08,122.72,158.3,26.73,1816.31,91.5
227,03.06.2025 08:30 - 03.06.2025 08:45,6.15,85.98,43,162.08,122.72,158.3,26.73,1816.31,91.5
228,03.06.2025 08:45 - 03.06.2025 09:00,85.98,85.98,57,162.08,122.72,158.3,26.73,1816.31,91.5
229,03.06.2025 09:00 - 03.06.2025 09:15,485.61,55.33,68,111.12,131.15,165.75,27.76,2371.49,91.65
230,03.06.2025 09:15 - 03.06.2025 09:30,183.87,55.33,79,111.12,131.15,165.75,27.76,2371.49,91.65
231,03.06.2025 09:30 - 03.06.2025 09:45,55.33,55.33,88,111.12,131.15,165.75,27.76,2371.49,91.65
232,03.06.2025 09:45 - 03.06.2025 10:00,55.33,55.33,98,111.12,131.15,165.75,27.76,2371.49,91.65
233,03.06.2025 10:00 - 03.06.2025 10:15,5.39,5.39,109,107.14,101.97,117.66,18.33,2399.07,89.05
234,03.06.2025 10:15 - 03.06.2025 10:30,-7.93,5.39,122,107.14,101.97,117.66,18.33,2399.07,89.05
235,03.06.2025 10:30 - 03.06.2025 10:45,-8.26,5.39,135,107.14,101.97,117.66,18.33,2399.07,89.05
236,03.06.2025 10:45 - 03.06.2025 11:00,-20,5.39,147,107.14,101.97,117.66,18.33,2399.07,89.05
237,03.06.2025 11:00 - 03.06.2025 11:15,-58.31,4.99,155,93.7,100.04,110.03,16.81,2272.51,87.83
238,03.06.2025 11:15 - 03.06.2025 11:30,-132.62,4.99,165,93.7,100.04,110.03,16.81,2272.51,87.83
239,03.06.2025 11:30 - 03.06.2025 11:45,-98.73,4.99,174,93.7,100.04,110.03,16.81,2272.51,87.83
240,03.06.2025 11:45 - 03.06.2025 12:00,-132.99,4.99,183,93.7,100.04,110.03,16.81,2272.51,87.83
241,03.06.2025 12:00 - 03.06.2025 12:15,-173.77,3.46,185,89.29,98,105.99,16.01,1885.49,90.49
242,03.06.2025 12:15 - 03.06.2025 12:30,-46.53,3.46,187,89.29,98,105.99,16.01,1885.49,90.49
243,03.06.2025 12:30 - 03.06.2025 12:45,-22.5,3.46,189,89.29,98,105.99,16.01,1885.49,90.49
244,03.06.2025 12:45 - 03.06.2025 13:00,-254.14,3.46,191,89.29,98,105.99,16.01,1885.49,90.49
245,03.06.2025 13:00 - 03.06.2025 13:15,-174.7,2.36,196,85.79,102.66,112.46,17.27,1866.97,89.21
246,03.06.2025 13:15 - 03.06.2025 13:30,-20.12,2.36,204,85.79,102.66,112.46,17.27,1866.97,89.21
247,03.06.2025 13:30 - 03.06.2025 13:45,2.36,2.36,212,85.79,102.66,112.46,17.27,1866.97,89.21
248,03.06.2025 13:45 - 03.06.2025 14:00,-46.94,2.36,218,85.79,102.66,112.46,17.27,1866.97,89.21
249,03.06.2025 14:00 - 03.06.2025 14:15,-82.78,2.57,222,97.45,100.1,110.2,16.85,1780.69,87.93
250,03.06.2025 14:15 - 03.06.2025 14:30,-38.75,2.57,227,97.45,100.1,110.2,16.85,1780.69,87.93
251,03.06.2025 14:30 - 03.06.2025 14:45,-22.5,2.57,232,97.45,100.1,110.2,16.85,1780.69,87.93
252,03.06.2025 14:45 - 03.06.2025 15:00,-37.82,2.57,237,97.45,100.1,110.2,16.85,1780.69,87.93
253,03.06.2025 15:00 - 03.06.2025 15:15,-33,3.71,243,100.71,95.48,106.84,16.24,1868.92,87.84
254,03.06.2025 15:15 - 03.06.2025 15:30,-18.77,3.71,249,100.71,95.48,106.84,16.24,1868.92,87.84
255,03.06.2025 15:30 - 03.06.2025 15:45,-15,3.71,254,100.71,95.48,106.84,16.24,1868.92,87.84
256,03.06.2025 15:45 - 03.06.2025 16:00,3.71,3.71,257,100.71,95.48,106.84,16.24,1868.92,87.84
257,03.06.2025 16:00 - 03.06.2025 16:15,-10.58,8.87,260,104.7,91.4,110.03,17.77,1830.42,88.57
258,03.06.2025 16:15 - 03.06.2025 16:30,8.87,8.87,261,104.7,91.4,110.03,17.77,1830.42,88.57
259,03.06.2025 16:30 - 03.06.2025 16:45,8.87,8.87,260,104.7,91.4,110.03,17.77,1830.42,88.57
260,03.06.2025 16:45 - 03.06.2025 17:00,8.87,8.87,260,104.7,91.4,110.03,17.77,1830.42,88.57
261,03.06.2025 17:00 - 03.06.2025 17:15,52.09,52.09,257,119.59,108.72,139.13,30.84,1344.06,90.82
262,03.06.2025 17:15 - 03.06.2025 17:30,52.09,52.09,249,119.59,108.72,139.13,30.84,1344.06,90.82
263,03.06.2025 17:30 - 03.06.2025 17:45,462.59,52.09,243,119.59,108.72,139.13,30.84,1344.06,90.82
264,03.06.2025 17:45 - 03.06.2025 18:00,285.06,52.09,241,119.59,108.72,139.13,30.84,1344.06,90.82
265,03.06.2025 18:00 - 03.06.2025 18:15,87.8,87.8,242,165.97,117.83,133.59,31.04,881.07,96.49
266,03.06.2025 18:15 - 03.06.2025 18:30,-4.51,87.8,251,165.97,117.83,133.59,31.04,881.07,96.49
267,03.06.2025 18:30 - 03.06.2025 18:45,87.8,87.8,267,165.97,117.83,133.59,31.04,881.07,96.49
268,03.06.2025 18:45 - 03.06.2025 19:00,87.8,87.8,285,165.97,117.83,133.59,31.04,881.07,96.49
269,03.06.2025 19:00 - 03.06.2025 19:15,109.41,109.41,305,202.09,111.83,132.65,31.87,450.36,100.99
270,03.06.2025 19:15 - 03.06.2025 19:30,804.26,109.41,327,202.09,111.83,132.65,31.87,450.36,100.99
271,03.06.2025 19:30 - 03.06.2025 19:45,804.26,109.41,356,202.09,111.83,132.65,31.87,450.36,100.99
272,03.06.2025 19:45 - 03.06.2025 20:00,567.99,109.41,387,202.09,111.83,132.65,31.87,450.36,100.99
273,03.06.2025 20:00 - 03.06.2025 20:15,784.15,132.91,423,233.12,114.87,132.17,32.25,162.18,98.82
274,03.06.2025 20:15 - 03.06.2025 20:30,132.91,132.91,460,233.12,114.87,132.17,32.25,162.18,98.82
275,03.06.2025 20:30 - 03.06.2025 20:45,0.1,132.91,497,233.12,114.87,132.17,32.25,162.18,98.82
276,03.06.2025 20:45 - 03.06.2025 21:00,0,132.91,531,233.12,114.87,132.17,32.25,162.18,98.82
277,03.06.2025 21:00 - 03.06.2025 21:15,0,94.06,561,191.59,125.29,139.81,30.63,27.39,100.27
278,03.06.2025 21:15 - 03.06.2025 21:30,0,94.06,593,191.59,125.29,139.81,30.63,27.39,100.27
279,03.06.2025 21:30 - 03.06.2025 21:45,0.02,94.06,629,191.59,125.29,139.81,30.63,27.39,100.27
280,03.06.2025 21:45 - 03.06.2025 22:00,0,94.06,661,191.59,125.29,139.81,30.63,27.39,100.27
281,03.06.2025 22:00 - 03.06.2025 22:15,4.31,84,689,209.47,124.53,140.19,25.64,9.82,100
282,03.06.2025 22:15 - 03.06.2025 22:30,0.01,84,718,209.47,124.53,140.19,25.64,9.82,100
283,03.06.2025 22:30 - 03.06.2025 22:45,0.01,84,748,209.47,124.53,140.19,25.64,9.82,100
284,03.06.2025 22:45 - 03.06.2025 23:00,84,84,773,209.47,124.53,140.19,25.64,9.82,100
285,03.06.2025 23:00 - 03.06.2025 23:15,74.18,59.03,786,135.36,112.11,135.45,21.95,8.43,97.6
286,03.06.2025 23:15 - 03.06.2025 23:30,59.03,59.03,794,135.36,112.11,135.45,21.95,8.43,97.6
287,03.06.2025 23:30 - 03.06.2025 23:45,59.03,59.03,940,135.36,112.11,135.45,21.95,8.43,97.6
288,03.06.2025 23:45 - 04.06.2025 00:00,-10.2,59.03,1065,135.36,112.11,135.45,21.95,8.43,97.6
289,04.06.2025 00:00 - 04.06.2025 00:15,0,16.09,844,111.71,138.21,145.5,23.83,8.72,99.24
290,04.06.2025 00:15 - 04.06.2025 00:30,66.71,16.09,1123,111.71,138.21,145.5,23.83,8.72,99.24
291,04.06.2025 00:30 - 04.06.2025 00:45,16.09,16.09,1109,111.71,138.21,145.5,23.83,8.72,99.24
292,04.06.2025 00:45 - 04.06.2025 01:00,16.09,16.09,1076,111.71,138.21,145.5,23.83,8.72,99.24
293,04.06.2025 01:00 - 04.06.2025 01:15,276.94,13.7,1054,124.3,106.23,131.72,21.07,6.51,95.14
294,04.06.2025 01:15 - 04.06.2025 01:30,13.7,13.7,1074,124.3,106.23,131.72,21.07,6.51,95.14
295,04.06.2025 01:30 - 04.06.2025 01:45,-3.67,13.7,1074,124.3,106.23,131.72,21.07,6.51,95.14
296,04.06.2025 01:45 - 04.06.2025 02:00,13.7,13.7,1066,124.3,106.23,131.72,21.07,6.51,95.14
297,04.06.2025 02:00 - 04.06.2025 02:15,-6,11.51,1056,116.97,106.87,131.79,21.09,7.9,96.01
298,04.06.2025 02:15 - 04.06.2025 02:30,-8,11.51,1056,116.97,106.87,131.79,21.09,7.9,96.01
299,04.06.2025 02:30 - 04.06.2025 02:45,-6.6,11.51,1041,116.97,106.87,131.79,21.09,7.9,96.01
300,04.06.2025 02:45 - 04.06.2025 03:00,-8,11.51,1019,116.97,106.87,131.79,21.09,7.9,96.01
301,04.06.2025 03:00 - 04.06.2025 03:15,-2,10.54,998,106.55,110.95,130.9,20.89,6.56,95.71
302,04.06.2025 03:15 - 04.06.2025 03:30,10.54,10.54,1014,106.55,110.95,130.9,20.89,6.56,95.71
303,04.06.2025 03:30 - 04.06.2025 03:45,10.54,10.54,1010,106.55,110.95,130.9,20.89,6.56,95.71
304,04.06.2025 03:45 - 04.06.2025 04:00,-1.54,10.54,910,106.55,110.95,130.9,20.89,6.56,95.71
305,04.06.2025 04:00 - 04.06.2025 04:15,10.79,10.79,868,115.09,106.03,129.36,20.63,8.3,96.76
306,04.06.2025 04:15 - 04.06.2025 04:30,10.79,10.79,820,115.09,106.03,129.36,20.63,8.3,96.76
307,04.06.2025 04:30 - 04.06.2025 04:45,27.86,10.79,778,115.09,106.03,129.36,20.63,8.3,96.76
308,04.06.2025 04:45 - 04.06.2025 05:00,10.79,10.79,820,115.09,106.03,129.36,20.63,8.3,96.76
309,04.06.2025 05:00 - 04.06.2025 05:15,-4.19,10.51,802,116.54,107.94,129.13,20.54,53.23,94.24
310,04.06.2025 05:15 - 04.06.2025 05:30,-5,10.51,599,116.54,107.94,129.13,20.54,53.23,94.24
311,04.06.2025 05:30 - 04.06.2025 05:45,39.09,10.51,357,116.54,107.94,129.13,20.54,53.23,94.24
312,04.06.2025 05:45 - 04.06.2025 06:00,69.46,10.51,328,116.54,107.94,129.13,20.54,53.23,94.24
313,04.06.2025 06:00 - 04.06.2025 06:15,65.73,51.74,406,119.17,110.13,126.05,20.09,225.68,95.62
314,04.06.2025 06:15 - 04.06.2025 06:30,51.74,51.74,506,119.17,110.13,126.05,20.09,225.68,95.62
315,04.06.2025 06:30 - 04.06.2025 06:45,0.02,51.74,520,119.17,110.13,126.05,20.09,225.68,95.62
316,04.06.2025 06:45 - 04.06.2025 07:00,11.84,51.74,514,119.17,110.13,126.05,20.09,225.68,95.62
317,04.06.2025 07:00 - 04.06.2025 07:15,1.94,91.97,467,162.81,105.6,129.37,20.77,576.3,94.3
318,04.06.2025 07:15 - 04.06.2025 07:30,0.02,91.97,458,162.81,105.6,129.37,20.77,576.3,94.3
319,04.06.2025 07:30 - 04.06.2025 07:45,8,91.97,462,162.81,105.6,129.37,20.77,576.3,94.3
320,04.06.2025 07:45 - 04.06.2025 08:00,0.08,91.97,443,162.81,105.6,129.37,20.77,576.3,94.3
321,04.06.2025 08:00 - 04.06.2025 08:15,15.98,112.4,419,211.73,122.24,147.75,24.32,1001.56,97.47
322,04.06.2025 08:15 - 04.06.2025 08:30,112.4,112.4,402,211.73,122.24,147.75,24.32,1001.56,97.47
323,04.06.2025 08:30 - 04.06.2025 08:45,112.4,112.4,388,211.73,122.24,147.75,24.32,1001.56,97.47
324,04.06.2025 08:45 - 04.06.2025 09:00,112.4,112.4,378,211.73,122.24,147.75,24.32,1001.56,97.47
325,04.06.2025 09:00 - 04.06.2025 09:15,53.5,79.08,376,137.97,115.79,145.67,23.89,1412.7,98.22
326,04.06.2025 09:15 - 04.06.2025 09:30,53.5,79.08,374,137.97,115.79,145.67,23.89,1412.7,98.22
327,04.06.2025 09:30 - 04.06.2025 09:45,79.08,79.08,373,137.97,115.79,145.67,23.89,1412.7,98.22
328,04.06.2025 09:45 - 04.06.2025 10:00,79.08,79.08,371,137.97,115.79,145.67,23.89,1412.7,98.22
329,04.06.2025 10:00 - 04.06.2025 10:15,72.4,72.4,364,156.61,122.61,153.47,25.4,1816.9,95.9
330,04.06.2025 10:15 - 04.06.2025 10:30,72.4,72.4,352,156.61,122.61,153.47,25.4,1816.9,95.9
331,04.06.2025 10:30 - 04.06.2025 10:45,106.07,72.4,337,156.61,122.61,153.47,25.4,1816.9,95.9
332,04.06.2025 10:45 - 04.06.2025 11:00,201,72.4,322,156.61,122.61,153.47,25.4,1816.9,95.9
333,04.06.2025 11:00 - 04.06.2025 11:15,-3.84,48.35,309,119.28,118.08,151.98,25.11,2015.41,98.79
334,04.06.2025 11:15 - 04.06.2025 11:30,48.35,48.35,294,119.28,118.08,151.98,25.11,2015.41,98.79
335,04.06.2025 11:30 - 04.06.2025 11:45,48.35,48.35,279,119.28,118.08,151.98,25.11,2015.41,98.79
336,04.06.2025 11:45 - 04.06.2025 12:00,-5,48.35,268,119.28,118.08,151.98,25.11,2015.41,98.79
337,04.06.2025 12:00 - 04.06.2025 12:15,-36.24,20.11,262,130.31,114.38,145.44,23.65,2091.31,94.02
338,04.06.2025 12:15 - 04.06.2025 12:30,3.82,20.11,255,130.31,114.38,145.44,23.65,2091.31,94.02
339,04.06.2025 12:30 - 04.06.2025 12:45,-11.63,20.11,247,130.31,114.38,145.44,23.65,2091.31,94.02
340,04.06.2025 12:45 - 04.06.2025 13:00,-88.43,20.11,238,130.31,114.38,145.44,23.65,2091.31,94.02
341,04.06.2025 13:00 - 04.06.2025 13:15,-89.12,9.69,228,137.69,113.44,153.6,24.9,2041.81,91.19
342,04.06.2025 13:15 - 04.06.2025 13:30,-21,9.69,217,137.69,113.44,153.6,24.9,2041.81,91.19
343,04.06.2025 13:30 - 04.06.2025 13:45,5,9.69,208,137.69,113.44,153.6,24.9,2041.81,91.19
344,04.06.2025 13:45 - 04.06.2025 14:00,1.86,9.69,204,137.69,113.44,153.6,24.9,2041.81,91.19
345,04.06.2025 14:00 - 04.06.2025 14:15,-36.43,18.26,198,134.54,127.01,175.17,29.66,2014.63,89.15
346,04.06.2025 14:15 - 04.06.2025 14:30,1.5,18.26,192,134.54,127.01,175.17,29.66,2014.63,89.15
347,04.06.2025 14:30 - 04.06.2025 14:45,3.14,18.26,185,134.54,127.01,175.17,29.66,2014.63,89.15
348,04.06.2025 14:45 - 04.06.2025 15:00,-28.59,18.26,182,134.54,127.01,175.17,29.66,2014.63,89.15
349,04.06.2025 15:00 - 04.06.2025 15:15,7.2,43.35,179,129.97,129.56,171.58,28.94,1836.32,89.01
350,04.06.2025 15:15 - 04.06.2025 15:30,6.55,43.35,175,129.97,129.56,171.58,28.94,1836.32,89.01
351,04.06.2025 15:30 - 04.06.2025 15:45,6.92,43.35,175,129.97,129.56,171.58,28.94,1836.32,89.01
352,04.06.2025 15:45 - 04.06.2025 16:00,13.4,43.35,180,129.97,129.56,171.58,28.94,1836.32,89.01
353,04.06.2025 16:00 - 04.06.2025 16:15,-22.43,72.4,190,142.23,125.54,172.93,29.26,1671.86,91.59
354,04.06.2025 16:15 - 04.06.2025 16:30,107.73,72.4,212,142.23,125.54,172.93,29.26,1671.86,91.59
355,04.06.2025 16:30 - 04.06.2025 16:45,-5.85,72.4,240,142.23,125.54,172.93,29.26,1671.86,91.59
356,04.06.2025 16:45 - 04.06.2025 17:00,72.4,72.4,261,142.23,125.54,172.93,29.26,1671.86,91.59
357,04.06.2025 17:00 - 04.06.2025 17:15,0,91.46,274,153.57,117.17,158.03,26.32,1217.89,92.39
358,04.06.2025 17:15 - 04.06.2025 17:30,-89.68,91.46,294,153.57,117.17,158.03,26.32,1217.89,92.39
359,04.06.2025 17:30 - 04.06.2025 17:45,-93.69,91.46,315,153.57,117.17,158.03,26.32,1217.89,92.39
360,04.06.2025 17:45 - 04.06.2025 18:00,1.65,91.46,329,153.57,117.17,158.03,26.32,1217.89,92.39
361,04.06.2025 18:00 - 04.06.2025 18:15,108.92,108.92,330,219.76,118.67,156.77,26.09,775.4,91.94
362,04.06.2025 18:15 - 04.06.2025 18:30,-19.04,108.92,320,219.76,118.67,156.77,26.09,775.4,91.94
363,04.06.2025 18:30 - 04.06.2025 18:45,2.21,108.92,307,219.76,118.67,156.77,26.09,775.4,91.94
364,04.06.2025 18:45 - 04.06.2025 19:00,108.92,108.92,304,219.76,118.67,156.77,26.09,775.4,91.94
365,04.06.2025 19:00 - 04.06.2025 19:15,0.01,145.98,309,222.51,121.98,148.47,24.44,511.47,90.27
366,04.06.2025 19:15 - 04.06.2025 19:30,2.3,145.98,325,222.51,121.98,148.47,24.44,511.47,90.27
367,04.06.2025 19:30 - 04.06.2025 19:45,-7.01,145.98,345,222.51,121.98,148.47,24.44,511.47,90.27
368,04.06.2025 19:45 - 04.06.2025 20:00,-5,145.98,361,222.51,121.98,148.47,24.44,511.47,90.27
369,04.06.2025 20:00 - 04.06.2025 20:15,-21.3,192.85,365,185.69,123.63,143.77,23.51,265.1,91.62
370,04.06.2025 20:15 - 04.06.2025 20:30,-5,192.85,355,185.69,123.63,143.77,23.51,265.1,91.62
371,04.06.2025 20:30 - 04.06.2025 20:45,-5,192.85,340,185.69,123.63,143.77,23.51,265.1,91.62
372,04.06.2025 20:45 - 04.06.2025 21:00,-22.68,192.85,323,185.69,123.63,143.77,23.51,265.1,91.62
373,04.06.2025 21:00 - 04.06.2025 21:15,-2.46,138.82,310,242.62,124.38,145.24,23.77,66.4,90.74
374,04.06.2025 21:15 - 04.06.2025 21:30,463.79,138.82,295,242.62,124.38,145.24,23.77,66.4,90.74
375,04.06.2025 21:30 - 04.06.2025 21:45,139.09,138.82,282,242.62,124.38,145.24,23.77,66.4,90.74
376,04.06.2025 21:45 - 04.06.2025 22:00,139.09,138.82,275,242.62,124.38,145.24,23.77,66.4,90.74
377,04.06.2025 22:00 - 04.06.2025 22:15,529.01,112.44,273,237.55,148.3,158.99,34.64,7.04,93.02
378,04.06.2025 22:15 - 04.06.2025 22:30,536,112.44,269,237.55,148.3,158.99,34.64,7.04,93.02
379,04.06.2025 22:30 - 04.06.2025 22:45,536.17,112.44,265,237.55,148.3,158.99,34.64,7.04,93.02
380,04.06.2025 22:45 - 04.06.2025 23:00,467.5,112.44,264,237.55,148.3,158.99,34.64,7.04,93.02
381,04.06.2025 23:00 - 04.06.2025 23:15,683.64,94.08,263,226.98,128.11,151.3,27.75,5.09,91.89
382,04.06.2025 23:15 - 04.06.2025 23:30,776.15,94.08,265,226.98,128.11,151.3,27.75,5.09,91.89
383,04.06.2025 23:30 - 04.06.2025 23:45,94.08,94.08,119,226.98,128.11,151.3,27.75,5.09,91.89
384,04.06.2025 23:45 - 05.06.2025 00:00,-2.07,94.08,133,226.98,128.11,151.3,27.75,5.09,91.89
385,05.06.2025 00:00 - 05.06.2025 00:15,49.5,97.68,126,195.61,124.87,150.62,24.88,5.17,92.12
386,05.06.2025 00:15 - 05.06.2025 00:30,49.5,97.68,136,195.61,124.87,150.62,24.88,5.17,92.12
387,05.06.2025 00:30 - 05.06.2025 00:45,49.5,97.68,145,195.61,124.87,150.62,24.88,5.17,92.12
388,05.06.2025 00:45 - 05.06.2025 01:00,38.74,97.68,155,195.61,124.87,150.62,24.88,5.17,92.12
389,05.06.2025 01:00 - 05.06.2025 01:15,14.38,92.71,156,209.41,131.48,155.48,25.83,5.41,93.26
390,05.06.2025 01:15 - 05.06.2025 01:30,50,92.71,164,209.41,131.48,155.48,25.83,5.41,93.26
391,05.06.2025 01:30 - 05.06.2025 01:45,92.71,92.71,151,209.41,131.48,155.48,25.83,5.41,93.26
392,05.06.2025 01:45 - 05.06.2025 02:00,92.71,92.71,145,209.41,131.48,155.48,25.83,5.41,93.26
393,05.06.2025 02:00 - 05.06.2025 02:15,86.85,86.85,150,184.75,186.09,183.05,32.15,3.21,83.22
394,05.06.2025 02:15 - 05.06.2025 02:30,-4.04,86.85,149,184.75,186.09,183.05,32.15,3.21,83.22
395,05.06.2025 02:30 - 05.06.2025 02:45,-1.88,86.85,150,184.75,186.09,183.05,32.15,3.21,83.22
396,05.06.2025 02:45 - 05.06.2025 03:00,86.85,86.85,159,184.75,186.09,183.05,32.15,3.21,83.22
397,05.06.2025 03:00 - 05.06.2025 03:15,1.72,86.1,148,170.26,143.73,161.86,27.07,1.87,80.51
398,05.06.2025 03:15 - 05.06.2025 03:30,16,86.1,136,170.26,143.73,161.86,27.07,1.87,80.51
399,05.06.2025 03:30 - 05.06.2025 03:45,0.03,86.1,146,170.26,143.73,161.86,27.07,1.87,80.51
400,05.06.2025 03:45 - 05.06.2025 04:00,-20.99,86.1,157,170.26,143.73,161.86,27.07,1.87,80.51
401,05.06.2025 04:00 - 05.06.2025 04:15,-26.78,87.02,156,171.75,108.24,141.67,23.09,4.31,78.2
402,05.06.2025 04:15 - 05.06.2025 04:30,-26.81,87.02,163,171.75,108.24,141.67,23.09,4.31,78.2
403,05.06.2025 04:30 - 05.06.2025 04:45,-13.63,87.02,165,171.75,108.24,141.67,23.09,4.31,78.2
404,05.06.2025 04:45 - 05.06.2025 05:00,5.12,87.02,155,171.75,108.24,141.67,23.09,4.31,78.2
405,05.06.2025 05:00 - 05.06.2025 05:15,-7.08,88.09,148,172.8,111.18,141.1,23,99.92,73.97
406,05.06.2025 05:15 - 05.06.2025 05:30,-18.97,88.09,135,172.8,111.18,141.1,23,99.92,73.97
407,05.06.2025 05:30 - 05.06.2025 05:45,7.5,88.09,123,172.8,111.18,141.1,23,99.92,73.97
408,05.06.2025 05:45 - 05.06.2025 06:00,51.5,88.09,116,172.8,111.18,141.1,23,99.92,73.97
409,05.06.2025 06:00 - 05.06.2025 06:15,-40.22,113.79,91,158.79,106.62,135.57,21.87,340.3,76.11
410,05.06.2025 06:15 - 05.06.2025 06:30,-20.1,113.79,74,158.79,106.62,135.57,21.87,340.3,76.11
411,05.06.2025 06:30 - 05.06.2025 06:45,-25,113.79,79,158.79,106.62,135.57,21.87,340.3,76.11
412,05.06.2025 06:45 - 05.06.2025 07:00,0,113.79,82,158.79,106.62,135.57,21.87,340.3,76.11
413,05.06.2025 07:00 - 05.06.2025 07:15,-53.62,129.03,87,158.61,108.6,132.31,21.3,740.97,74.11
414,05.06.2025 07:15 - 05.06.2025 07:30,-737,129.03,56,158.61,108.6,132.31,21.3,740.97,74.11
415,05.06.2025 07:30 - 05.06.2025 07:45,-25,129.03,71,158.61,108.6,132.31,21.3,740.97,74.11
416,05.06.2025 07:45 - 05.06.2025 08:00,-53.62,129.03,71,158.61,108.6,132.31,21.3,740.97,74.11
417,05.06.2025 08:00 - 05.06.2025 08:15,54.36,116.6,95,188.06,122.69,155.68,25.88,1346.07,76.19
418,05.06.2025 08:15 - 05.06.2025 08:30,0.29,116.6,101,188.06,122.69,155.68,25.88,1346.07,76.19
419,05.06.2025 08:30 - 05.06.2025 08:45,-24.16,116.6,108,188.06,122.69,155.68,25.88,1346.07,76.19
420,05.06.2025 08:45 - 05.06.2025 09:00,-26.81,116.6,116,188.06,122.69,155.68,25.88,1346.07,76.19
421,05.06.2025 09:00 - 05.06.2025 09:15,-7.09,83.04,126,194.81,130.89,164.89,28.85,1642.02,76.03
422,05.06.2025 09:15 - 05.06.2025 09:30,671.42,83.04,142,194.81,130.89,164.89,28.85,1642.02,76.03
423,05.06.2025 09:30 - 05.06.2025 09:45,83.04,83.04,160,194.81,130.89,164.89,28.85,1642.02,76.03
424,05.06.2025 09:45 - 05.06.2025 10:00,277.02,83.04,177,194.81,130.89,164.89,28.85,1642.02,76.03
425,05.06.2025 10:00 - 05.06.2025 10:15,60,64.88,191,134.52,116.47,153.48,25.59,1934.34,74.29
426,05.06.2025 10:15 - 05.06.2025 10:30,64.88,64.88,207,134.52,116.47,153.48,25.59,1934.34,74.29
427,05.06.2025 10:30 - 05.06.2025 10:45,-7.42,64.88,225,134.52,116.47,153.48,25.59,1934.34,74.29
428,05.06.2025 10:45 - 05.06.2025 11:00,-10.86,64.88,240,134.52,116.47,153.48,25.59,1934.34,74.29
429,05.06.2025 11:00 - 05.06.2025 11:15,11.43,47.13,250,126.44,128.83,176.28,30.01,2296.55,78.1
430,05.06.2025 11:15 - 05.06.2025 11:30,4,47.13,263,126.44,128.83,176.28,30.01,2296.55,78.1
431,05.06.2025 11:30 - 05.06.2025 11:45,-1,47.13,278,126.44,128.83,176.28,30.01,2296.55,78.1
432,05.06.2025 11:45 - 05.06.2025 12:00,-1,47.13,293,126.44,128.83,176.28,30.01,2296.55,78.1
433,05.06.2025 12:00 - 05.06.2025 12:15,713.95,20.11,301,130.48,133.81,183.01,31.29,2394.66,77.35
434,05.06.2025 12:15 - 05.06.2025 12:30,410.65,20.11,303,130.48,133.81,183.01,31.29,2394.66,77.35
435,05.06.2025 12:30 - 05.06.2025 12:45,0.07,20.11,306,130.48,133.81,183.01,31.29,2394.66,77.35
436,05.06.2025 12:45 - 05.06.2025 13:00,-0.26,20.11,307,130.48,133.81,183.01,31.29,2394.66,77.35
437,05.06.2025 13:00 - 05.06.2025 13:15,-11.18,11.16,307,118.16,111.97,142.66,24.56,2060.21,75.32
438,05.06.2025 13:15 - 05.06.2025 13:30,0.27,11.16,305,118.16,111.97,142.66,24.56,2060.21,75.32
439,05.06.2025 13:30 - 05.06.2025 13:45,8,11.16,301,118.16,111.97,142.66,24.56,2060.21,75.32
440,05.06.2025 13:45 - 05.06.2025 14:00,11.16,11.16,300,118.16,111.97,142.66,24.56,2060.21,75.32
441,05.06.2025 14:00 - 05.06.2025 14:15,-1.94,7.01,302,120.48,118.77,133.78,26.18,1530.98,76.21
442,05.06.2025 14:15 - 05.06.2025 14:30,-1,7.01,312,120.48,118.77,133.78,26.18,1530.98,76.21
443,05.06.2025 14:30 - 05.06.2025 14:45,7.01,7.01,330,120.48,118.77,133.78,26.18,1530.98,76.21
444,05.06.2025 14:45 - 05.06.2025 15:00,119.35,7.01,348,120.48,118.77,133.78,26.18,1530.98,76.21
445,05.06.2025 15:00 - 05.06.2025 15:15,0.65,21.38,352,134.9,125.04,138.65,28.13,1342.49,76.55
446,05.06.2025 15:15 - 05.06.2025 15:30,21.38,21.38,338,134.9,125.04,138.65,28.13,1342.49,76.55
447,05.06.2025 15:30 - 05.06.2025 15:45,363.87,21.38,319,134.9,125.04,138.65,28.13,1342.49,76.55
448,05.06.2025 15:45 - 05.06.2025 16:00,21.38,21.38,313,134.9,125.04,138.65,28.13,1342.49,76.55
449,05.06.2025 16:00 - 05.06.2025 16:15,391.97,55.99,311,150.21,124.87,136.92,33.14,1065.19,75.61
450,05.06.2025 16:15 - 05.06.2025 16:30,417.74,55.99,308,150.21,124.87,136.92,33.14,1065.19,75.61
451,05.06.2025 16:30 - 05.06.2025 16:45,55.99,55.99,306,150.21,124.87,136.92,33.14,1065.19,75.61
452,05.06.2025 16:45 - 05.06.2025 17:00,525.29,55.99,306,150.21,124.87,136.92,33.14,1065.19,75.61
453,05.06.2025 17:00 - 05.06.2025 17:15,609.76,81.09,309,212.94,120.93,131.51,33.97,895.81,76.63
454,05.06.2025 17:15 - 05.06.2025 17:30,81.36,81.09,311,212.94,120.93,131.51,33.97,895.81,76.63
455,05.06.2025 17:30 - 05.06.2025 17:45,116.28,81.09,313,212.94,120.93,131.51,33.97,895.81,76.63
